# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	239737
#@/user_id	0278165e-67a8-4678-b168-f946133cb532
chou 	丑	c=4 d=1.20721e-274 t=239737
chou 	抽	c=6 d=7.14864e-250 t=239737
chou 	臭	c=3 d=1.65823e-101 t=239737
chou cha 	抽查	c=3 d=0 t=239737
chou cheng 	抽成	c=1 d=1.10759e-202 t=239737
chou chu lai 	抽出來	c=1 d=0 t=239737
chou dian 	抽點	c=1 d=0 t=239737
chou ge 	抽个	c=2 d=0 t=239737
chou guo 	抽過	c=0 d=0 t=239737
chou guo lai 	抽過來	c=1 d=0 t=239737
chou ji 	籌集	c=1 d=3.73848e-102 t=239737
chou jiang 	抽獎	c=2 d=1.84119e-93 t=239737
chou jin 	抽筋	c=1 d=1.2109e-16 t=239737
chou kong 	抽空	c=8 d=1.49254e-35 t=239737
chou lou 	醜陋	c=1 d=0 t=239737
chou ma 	籌碼	c=2 d=0 t=239737
chou xiang 	抽象	c=3 d=2.45427e-92 t=239737
chou zhi 	抽纸	c=4 d=0 t=239737
chu 	出	c=238 d=0.0135191 t=239737
chu 	初	c=3 d=2.25281e-56 t=239737
chu 	廚	c=7 d=3.07259e-59 t=239737
chu 	除	c=76 d=3.66703e-11 t=239737
chu bei 	儲備	c=5 d=4.7684e-53 t=239737
chu bu 	初步	c=11 d=1.47248e-37 t=239737
chu bu liao 	出不了	c=2 d=1.84702e-42 t=239737
chu bu qi 	出不起	c=2 d=1.27053e-199 t=239737
chu bu qu 	出不去	c=2 d=1.02994e-141 t=239737
chu chai 	出差	c=67 d=0.798516 t=239737
chu chang 	出廠	c=4 d=1.79869e-135 t=239737
chu chou 	除臭	c=1 d=7.45347e-102 t=239737
chu chu 	出出	c=1 d=1.54754e-49 t=239737
chu ci 	初次	c=1 d=8.85908e-252 t=239737
chu cuo 	出錯	c=10 d=1.60021e-31 t=239737
chu dao 	出道	c=1 d=0 t=239737
chu de 	出得	c=1 d=3.63762e-45 t=239737
chu dian 	出點	c=4 d=7.26155e-148 t=239737
chu dian qian 	出點錢	c=1 d=0 t=239737
chu dong 	出動	c=2 d=2.97418e-29 t=239737
chu fa 	出發	c=15 d=2.76124e-08 t=239737
chu fa 	觸發	c=14 d=1.08676e-67 t=239737
chu fang 	廚房	c=33 d=3.39065e-12 t=239737
chu fang 	處方	c=5 d=2.13241e-144 t=239737
chu fei 	除非	c=18 d=5.39411e-33 t=239737
chu ge 	出個	c=6 d=3.88368e-256 t=239737
chu gui 	出軌	c=1 d=1.94946e-30 t=239737
chu guo 	出國	c=3 d=8.64673e-23 t=239737
chu guo 	出過	c=8 d=8.25233e-55 t=239737
chu guo men 	出國門	c=2 d=4.12691e-206 t=239737
chu huo 	出活	c=1 d=0 t=239737
chu ji 	初級	c=5 d=3.17122e-19 t=239737
chu ju 	廚具	c=3 d=0 t=239737
chu kou 	出口	c=5 d=3.8057e-47 t=239737
chu kuai 	出塊	c=4 d=5.85968e-07 t=239737
chu lai 	出來	c=363 d=0.38427 t=239737
chu lai hao jiu 	出來好久	c=1 d=0 t=239737
chu lai wan 	出來玩	c=1 d=0 t=239737
chu le 	除了	c=1 d=4.16555e-198 t=239737
chu le ming 	出了名	c=1 d=0 t=239737
chu li 	出力	c=1 d=2.86097e-43 t=239737
chu li 	處理	c=157 d=0.349938 t=239737
chu li qi 	處理器	c=6 d=0 t=239737
chu li wan 	處理完	c=1 d=0 t=239737
chu lu 	出路	c=8 d=2.58182e-38 t=239737
chu mei 	除黴	c=1 d=2.3557e-51 t=239737
chu men 	出門	c=36 d=5.65718e-05 t=239737
chu men 	楚門	c=3 d=0 t=239737
chu mian 	出面	c=2 d=2.12169e-26 t=239737
chu ming 	出名	c=2 d=2.13407e-65 t=239737
chu mo 	出沒	c=1 d=1.84082e-120 t=239737
chu neng 	儲能	c=6 d=0 t=239737
chu pai 	出牌	c=1 d=2.48543e-64 t=239737
chu peng 	觸碰	c=2 d=2.47303e-64 t=239737
chu piao 	出票	c=1 d=0 t=239737
chu qi 	初期	c=7 d=1.05557e-48 t=239737
chu qian 	出錢	c=18 d=8.32608e-41 t=239737
chu qian yi ding 	出前一丁	c=2 d=0 t=239737
chu qu 	出去	c=84 d=0.000307024 t=239737
chu qu 	除去	c=1 d=0 t=239737
chu ren 	出人	c=3 d=0 t=239737
chu ru 	出入	c=1 d=1.31588e-288 t=239737
chu ru jing 	出入境	c=1 d=0 t=239737
chu sai 	初賽	c=1 d=1.807e-49 t=239737
chu san 	初三	c=1 d=0 t=239737
chu shen 	出身	c=1 d=0 t=239737
chu sheng 	出生	c=2 d=2.90825e-30 t=239737
chu shi 	出世	c=3 d=1.07433e-20 t=239737
chu shi 	出事	c=2 d=8.496e-54 t=239737
chu shi 	初始	c=7 d=1.89539e-52 t=239737
chu shi 	廚師	c=8 d=3.15037e-59 t=239737
chu shi 	除溼	c=2 d=2.90221e-168 t=239737
chu shi bu li 	出師不利	c=1 d=0 t=239737
chu shi hua 	初始化	c=10 d=3.32422e-88 t=239737
chu shi ji 	除溼機	c=1 d=1.60688e-168 t=239737
chu shi zhi 	初始值	c=2 d=1.72804e-192 t=239737
chu shou 	出手	c=6 d=2.97114e-17 t=239737
chu tan 	初探	c=1 d=5.30125e-299 t=239737
chu tou 	出頭	c=10 d=3.28184e-40 t=239737
chu tu 	出圖	c=1 d=2.78875e-242 t=239737
chu wan 	出完	c=1 d=2.19913e-36 t=239737
chu wei 	出位	c=2 d=1.82419e-219 t=239737
chu wen ti 	出問題	c=3 d=1.22811e-35 t=239737
chu xia 	廚下	c=2 d=5.7673e-81 t=239737
chu xian 	出現	c=31 d=9.28217e-07 t=239737
chu xing 	出行	c=2 d=0 t=239737
chu xing 	雛形	c=1 d=0 t=239737
chu xu guan 	储蓄罐	c=1 d=0 t=239737
chu xu ka 	儲蓄卡	c=1 d=4.35329e-246 t=239737
chu xue 	出血	c=1 d=0 t=239737
chu yi 	除以	c=3 d=4.36541e-73 t=239737
chu yi ge 	出一個	c=1 d=1.07288e-151 t=239737
chu yu 	出於	c=2 d=3.19975e-183 t=239737
chu yu 	厨余	c=4 d=0 t=239737
chu yu 	處於	c=8 d=3.16896e-183 t=239737
chu yuan 	出院	c=3 d=4.0145e-234 t=239737
chu zhan 	出站	c=1 d=0 t=239737
chu zhi 	儲值	c=1 d=4.34068e-65 t=239737
chu zhong 	初中	c=5 d=3.86058e-39 t=239737
chu zi 	出資	c=1 d=9.58767e-35 t=239737
chu zu 	出租	c=4 d=4.29067e-252 t=239737
chu zu che 	出租車	c=6 d=0.000322309 t=239737
chuan 	串	c=5 d=4.81176e-130 t=239737
chuan 	傳	c=34 d=3.73948e-17 t=239737
chuan 	川	c=7 d=2.83587e-57 t=239737
chuan 	穿	c=1 d=2.14411e-32 t=239737
chuan 	船	c=5 d=2.14126e-126 t=239737
chuan bo 	傳播	c=2 d=3.71026e-248 t=239737
chuan bo 	船舶	c=3 d=2.66048e-276 t=239737
chuan cai 	川菜	c=1 d=2.02978e-05 t=239737
chuan chang 	船廠	c=4 d=1.43478e-241 t=239737
chuan dao 	傳到	c=1 d=0 t=239737
chuan di 	傳遞	c=16 d=8.75707e-20 t=239737
chuan dong 	船東	c=3 d=5.30318e-127 t=239737
chuan gan qi 	傳感器	c=4 d=0 t=239737
chuan gei 	傳給	c=1 d=0 t=239737
chuan jiao 	傳教	c=1 d=1.51175e-09 t=239737
chuan jiao shi 	傳教士	c=1 d=6.43849e-262 t=239737
chuan jin qu 	傳進去	c=2 d=1.30149e-100 t=239737
chuan kou 	串口	c=9 d=8.87496e-38 t=239737
chuan lian 	串聯	c=1 d=3.90631e-148 t=239737
chuan mei 	傳媒	c=1 d=3.72252e-228 t=239737
chuan men 	串門	c=1 d=2.48728e-14 t=239737
chuan pu 	川普	c=2 d=6.03569e-61 t=239737
chuan qi 	傳奇	c=2 d=0 t=239737
chuan qi 	川崎	c=1 d=0 t=239737
chuan ran 	傳染	c=6 d=2.753e-61 t=239737
chuan ran bing 	傳染病	c=2 d=2.24578e-77 t=239737
chuan ran xing 	傳染性	c=2 d=1.71566e-27 t=239737
chuan shang 	船上	c=5 d=5.06983e-127 t=239737
chuan shi 	傳世	c=0 d=0 t=239737
chuan shi kuai 	傳世塊	c=2 d=0 t=239737
chuan shu 	傳輸	c=16 d=6.92949e-68 t=239737
chuan ti 	船體	c=2 d=1.48637e-192 t=239737
chuan tong 	傳統	c=30 d=0.000223746 t=239737
chuan tou 	穿透	c=1 d=0 t=239737
chuan xi 	川西	c=3 d=1.47078e-37 t=239737
chuan xiao 	傳銷	c=1 d=0 t=239737
chuan xing 	串行	c=1 d=0 t=239737
chuan yong 	船用	c=1 d=1.94995e-268 t=239737
chuan yue 	穿越	c=2 d=7.94368e-20 t=239737
chuang 	創	c=4 d=3.38067e-36 t=239737
chuang 	牀	c=6 d=7.29517e-26 t=239737
chuang 	窗	c=1 d=0 t=239737
chuang bang 	床帮	c=1 d=0 t=239737
chuang dan 	牀單	c=1 d=0 t=239737
chuang guan 	闖關	c=2 d=2.17244e-10 t=239737
chuang hu 	窗戶	c=1 d=9.26106e-39 t=239737
chuang hua 	窗花	c=1 d=0.00220948 t=239737
chuang jian 	創建	c=28 d=1.62564e-07 t=239737
chuang jin 	闖勁	c=1 d=0 t=239737
chuang ke tie 	創可貼	c=2 d=8.30492e-198 t=239737
chuang kou 	窗口	c=14 d=0.968827 t=239737
chuang ku 	創庫	c=1 d=0 t=239737
chuang lian 	窗簾	c=8 d=3.51525e-87 t=239737
chuang shang 	牀上	c=3 d=0 t=239737
chuang shi 	創世	c=17 d=1.31671e-31 t=239737
chuang shi kuai 	創世塊	c=23 d=2.54656e-232 t=239737
chuang shi ren 	創始人	c=1 d=2.47677e-258 t=239737
chuang shou 	創收	c=1 d=1.13647e-05 t=239737
chuang tou 	牀頭	c=1 d=2.79966e-141 t=239737
chuang wai 	窗外	c=1 d=9.98235e-39 t=239737
chuang xin 	創新	c=4 d=4.81893e-30 t=239737
chuang ye 	創業	c=12 d=7.10151e-33 t=239737
chuang yi 	創意	c=2 d=4.20169e-182 t=239737
chuang zao 	創造	c=4 d=5.20842e-62 t=239737
chuang zao li shi 	創造歷史	c=1 d=2.43663e-66 t=239737
chui 	吹	c=9 d=2.9253e-09 t=239737
chui chui 	吹吹	c=1 d=0 t=239737
chui niu 	吹牛	c=4 d=2.62188e-222 t=239737
chui qi 	吹氣	c=3 d=7.8806e-46 t=239737
chui si zheng zha 	垂死掙扎	c=1 d=1.76779e-85 t=239737
chui zi 	錘子	c=3 d=1.55875e-75 t=239737
chun 	純	c=2 d=2.99979e-71 t=239737
chun chun yu dong 	蠢蠢欲動	c=1 d=3.16145e-159 t=239737
chun cui 	純粹	c=34 d=5.89808e-25 t=239737
chun guang 	春光	c=1 d=1.13369e-35 t=239737
chun hua 	春花	c=1 d=0 t=239737
chun nuan hua kai 	春暖花開	c=1 d=1.32949e-27 t=239737
chun qiu 	春秋	c=3 d=7.7114e-208 t=239737
chun shu 	純屬	c=5 d=1.38272e-77 t=239737
chun shui 	春水	c=1 d=3.40883e-163 t=239737
chun tian 	春天	c=2 d=1.09787e-55 t=239737
chun xi lu 	春熙路	c=1 d=0 t=239737
chuo 	戳	c=4 d=8.48541e-245 t=239737
ci 	刺	c=1 d=1.81133e-224 t=239737
ci 	次	c=15 d=5.63184e-11 t=239737
ci 	此	c=23 d=1.34697e-63 t=239737
ci 	詞	c=1 d=2.9724e-257 t=239737
ci 	辭	c=0 d=1.48949e-12 t=239737
ci chu 	此處	c=1 d=0 t=239737
ci ci 	此次	c=2 d=2.692e-209 t=239737
ci dai 	次貸	c=2 d=8.88856e-56 t=239737
ci dian 	詞典	c=5 d=3.92828e-67 t=239737
ci fang 	次方	c=2 d=3.00232e-110 t=239737
ci gong zhen 	磁共振	c=1 d=9.94642e-26 t=239737
ci hou 	伺候	c=2 d=0 t=239737
ci hua 	詞話	c=1 d=1.32711e-241 t=239737
ci hui 	詞彙	c=1 d=1.45722e-18 t=239737
ci ji 	刺激	c=4 d=7.05973e-51 t=239737
ci li 	磁力	c=4 d=0 t=239737
ci li en tai 	磁力恩臺	c=1 d=0 t=239737
ci lian 	磁鏈	c=14 d=3.06729e-178 t=239737
ci neng 	磁能	c=1 d=3.19581e-51 t=239737
ci pan 	磁盤	c=8 d=4.18426e-45 t=239737
ci qi 	瓷器	c=1 d=2.42631e-163 t=239737
ci shan 	慈善	c=1 d=2.58917e-192 t=239737
ci shi 	此事	c=0 d=1.37489e-70 t=239737
ci shu 	次數	c=9 d=5.27985e-80 t=239737
ci tang 	祠堂	c=2 d=1.10897e-11 t=239737
ci xiong 	雌雄	c=1 d=5.42968e-169 t=239737
ci xuan fu 	磁懸浮	c=1 d=0 t=239737
ci yao 	次要	c=1 d=1.02438e-48 t=239737
ci yu 	次於	c=1 d=0 t=239737
ci zhi 	辭職	c=3 d=8.00218e-48 t=239737
cong 	從	c=217 d=0.907 t=239737
cong 	蔥	c=3 d=9.87094e-54 t=239737
cong cong 	匆匆	c=1 d=7.74446e-82 t=239737
cong fu wu 	從服務	c=1 d=4.37955e-111 t=239737
cong hua 	蔥花	c=1 d=6.27667e-51 t=239737
cong lai 	從來	c=23 d=7.78695e-12 t=239737
cong ming 	聰明	c=3 d=2.96026e-62 t=239737
cong na li 	從哪裏	c=1 d=1 t=239666
cong shang zhi xia 	從上至下	c=1 d=0 t=239737
cong shi 	從事	c=3 d=9.5302e-170 t=239737
cong shi xian 	從實現	c=1 d=3.73712e-274 t=239737
cong tou 	從頭	c=6 d=2.56972e-13 t=239737
cong tou 	蔥頭	c=0 d=2.49757e-181 t=239737
cong wei xin 	從微信	c=1 d=2.43707e-215 t=239737
cong wo men 	從我們	c=1 d=1.12884e-14 t=239737
cong ye 	從業	c=1 d=1.72968e-152 t=239737
cong zheng 	從政	c=1 d=1.96225e-195 t=239737
cong zhong 	從中	c=1 d=0 t=239737
cou 	湊	c=2 d=1.45205e-270 t=239737
cou he 	湊合	c=12 d=1.62246e-17 t=239737
cu 	粗	c=1 d=9.74915e-55 t=239737
cu 	醋	c=6 d=0 t=239737
cu bao 	粗暴	c=6 d=4.72688e-09 t=239737
cu cao 	粗糙	c=1 d=0 t=239737
cu fang 	粗放	c=1 d=0 t=239737
cu jin 	促進	c=1 d=3.93941e-159 t=239737
cu ti 	粗體	c=1 d=5.22296e-36 t=239737
cuan gai 	篡改	c=1 d=5.6189e-219 t=239737
cui 	催	c=12 d=0.0513033 t=239737
cui 	崔	c=2 d=1.32301e-62 t=239737
cui cu 	催促	c=1 d=0.00065886 t=239737
cui ren 	催人	c=0 d=7.74446e-83 t=239737
cui ren lao 	催人老	c=1 d=7.78328e-82 t=239737
cui zao 	脆枣	c=1 d=0 t=239737
cui zhe 	催着	c=1 d=0 t=239737
cun 	存	c=59 d=9.4834e-17 t=239737
cun 	寸	c=3 d=4.11189e-75 t=239737
cun 	村	c=1 d=1.00481e-28 t=239737
cun bu nan xing 	寸步難行	c=1 d=0 t=239737
cun bu xia 	存不下	c=1 d=0 t=239737
cun chu 	存儲	c=95 d=0.00050296 t=239737
cun chu gen 	存儲根	c=1 d=0 t=239737
cun chu liang 	存儲量	c=1 d=2.18393e-72 t=239737
cun dang 	存檔	c=1 d=0 t=239737
cun dao 	存到	c=3 d=1.1829e-123 t=239737
cun dao 	忖道	c=1 d=0 t=239737
cun dian 	存點	c=1 d=0 t=239737
cun dian qian 	存點錢	c=2 d=4.39705e-246 t=239737
cun fang 	存放	c=6 d=1.27928e-74 t=239737
cun kuan 	存款	c=4 d=1.10642e-72 t=239737
cun luo 	村落	c=1 d=1.17327e-27 t=239737
cun qian guan 	存錢罐	c=1 d=0 t=239737
cun qu 	存取	c=1 d=2.08224e-158 t=239737
cun tou 	寸頭	c=1 d=1.04857e-146 t=239737
cun xia lai 	存下來	c=3 d=0 t=239737
cun zai 	存在	c=24 d=0.474734 t=239737
cuo 	撮	c=8 d=6.64038e-96 t=239737
cuo 	矬	c=1 d=0.024234 t=239737
cuo 	磋	c=1 d=0 t=239737
cuo 	錯	c=29 d=4.46006e-32 t=239737
cuo bai 	挫敗	c=0 d=3.87548e-144 t=239737
cuo bai gan 	挫敗感	c=1 d=3.8949e-143 t=239737
cuo bie zi 	錯別字	c=1 d=1.05903e-57 t=239737
cuo ci 	措辭	c=1 d=2.531e-160 t=239737
cuo ci 	錯詞	c=1 d=4.46288e-215 t=239737
cuo diao 	錯掉	c=2 d=4.47849e-21 t=239737
cuo guo 	錯過	c=5 d=6.04326e-21 t=239737
cuo he 	撮合	c=2 d=4.72884e-102 t=239737
cuo kai 	錯開	c=3 d=7.34179e-189 t=239737
cuo luan 	錯亂	c=1 d=7.35721e-08 t=239737
cuo shi 	措施	c=3 d=0 t=239737
cuo ti 	錯題	c=2 d=5.82333e-22 t=239737
cuo wei 	錯位	c=1 d=0 t=239737
cuo wu 	錯誤	c=21 d=3.75549e-12 t=239737
cuo wu ma 	錯誤碼	c=1 d=6.26225e-259 t=239737
cuo yi dun 	撮一頓	c=1 d=0 t=239737
cuo zao 	搓澡	c=1 d=0 t=239737
cuo zao jin 	搓澡巾	c=2 d=0 t=239737
da 	大	c=333 d=2.02352 t=239737
da 	打	c=152 d=2.86299e-14 t=239737
da 	搭	c=24 d=2.22035e-53 t=239737
da 	答	c=1 d=0 t=239737
da 	達	c=5 d=4.90176e-54 t=239737
da an 	答案	c=5 d=0.00554422 t=239737
da ba 	大壩	c=1 d=1.55828e-189 t=239737
da ba 	大巴	c=2 d=9.0423e-140 t=239737
da ba 	大把	c=3 d=2.80727e-26 t=239737
da ba shou 	搭把手	c=1 d=1.18536e-265 t=239737
da bai tian 	大白天	c=1 d=7.95894e-168 t=239737
da ban 	大半	c=1 d=6.04191e-220 t=239737
da ban 	大班	c=1 d=3.00953e-256 t=239737
da ban 	打扮	c=2 d=1.41114e-228 t=239737
da ban 	搭伴	c=1 d=4.36187e-181 t=239737
da ban ben 	大版本	c=11 d=1.16926e-163 t=239737
da ban nian 	大半年	c=1 d=4.46108e-269 t=239737
da ban tian 	大半天	c=1 d=1.05314e-109 t=239737
da bao 	大包	c=2 d=1.41989e-18 t=239737
da bao 	打包	c=42 d=1.90593e-29 t=239737
da bao jian 	大寶劍	c=1 d=1.08868e-29 t=239737
da bi 	大筆	c=1 d=0 t=239737
da bian 	搭邊	c=1 d=7.47221e-14 t=239737
da bian 	答辯	c=1 d=2.4497e-217 t=239737
da biao 	達標	c=3 d=4.27287e-115 t=239737
da bing 	大餅	c=2 d=4.11262e-224 t=239737
da bo 	大伯	c=0 d=2.71626e-51 t=239737
da bu fen 	大部分	c=14 d=1.31076e-35 t=239737
da bu fen ren 	大部分人	c=1 d=5.67357e-39 t=239737
da bu guo 	打不過	c=1 d=6.49967e-285 t=239737
da bu hui lai 	搭不回來	c=1 d=0 t=239737
da bu kai 	打不開	c=4 d=6.68281e-259 t=239737
da bu le 	大不了	c=1 d=0 t=239737
da bu le 	打不了	c=1 d=4.15453e-255 t=239737
da bu tong 	打不通	c=3 d=6.72562e-99 t=239737
da bu zhu 	打不住	c=1 d=0 t=239737
da cai 	大財	c=2 d=0 t=239737
da chang 	大廠	c=9 d=1.17024e-26 t=239737
da chang 	大腸	c=1 d=0 t=239737
da chao 	大超	c=1 d=1.59671e-299 t=239737
da che 	大車	c=3 d=0 t=239737
da che 	打車	c=12 d=7.54554e-70 t=239737
da cheng 	打成	c=3 d=3.93287e-257 t=239737
da cheng 	達成	c=1 d=7.99236e-276 t=239737
da chi lun 	大齒輪	c=1 d=5.91843e-183 t=239737
da chu 	大廚	c=2 d=9.94358e-224 t=239737
da chu lai 	打出來	c=1 d=2.69146e-236 t=239737
da chuang 	大牀	c=1 d=0 t=239737
da da 	打打	c=2 d=1.71036e-20 t=239737
da da 	達達	c=1 d=3.03943e-49 t=239737
da dan 	大單	c=7 d=1.35396e-65 t=239737
da dan 	大膽	c=1 d=1.9735e-174 t=239737
da dang 	搭檔	c=2 d=0.208045 t=239737
da dao 	大道	c=18 d=3.86334e-18 t=239737
da dao 	達到	c=5 d=4.27083e-80 t=239737
da de 	打得	c=1 d=2.49977e-161 t=239737
da di 	大地	c=1 d=8.1587e-48 t=239737
da dian 	大點	c=1 d=0 t=239737
da dian 	打點	c=1 d=2.26791e-251 t=239737
da dian hua 	打電話	c=19 d=6.79619e-16 t=239737
da die 	大跌	c=1 d=6.85593e-207 t=239737
da duo 	大多	c=2 d=0 t=239737
da duo shu 	大多數	c=23 d=3.11772e-16 t=239737
da e 	大額	c=3 d=2.67339e-245 t=239737
da fa 	大法	c=2 d=4.57849e-163 t=239737
da fa 	打法	c=9 d=7.09217e-09 t=239737
da fa 	打發	c=1 d=0 t=239737
da fa guan 	大法官	c=2 d=2.58115e-38 t=239737
da fang 	大方	c=1 d=0 t=239737
da fang jian 	大房間	c=3 d=1.92864e-227 t=239737
da fang shui 	大放水	c=1 d=0.0483156 t=239737
da fang xiang 	大方向	c=4 d=0 t=239737
da fang zi 	大房子	c=2 d=0 t=239737
da fen 	打分	c=2 d=1.16279e-39 t=239737
da fen er 	搭分兒	c=1 d=1.02986e-52 t=239737
da fen qi 	達芬奇	c=3 d=2.08045e-52 t=239737
da fu 	大幅	c=7 d=1.13092e-65 t=239737
da fu 	答覆	c=24 d=4.34082e-36 t=239737
da fu du 	大幅度	c=4 d=1.39737e-54 t=239737
da gai 	大改	c=4 d=7.06226e-56 t=239737
da gai 	大概	c=76 d=4.59563e-11 t=239737
da gai lv 	大概率	c=13 d=1.01823e-36 t=239737
da gang 	大綱	c=3 d=1.12318e-190 t=239737
da gao 	大搞	c=1 d=2.23389e-44 t=239737
da gao te gao 	大搞特稿	c=1 d=2.32783e-58 t=239737
da ge 	打個	c=33 d=1.90891e-18 t=239737
da ge 	搭個	c=4 d=0 t=239737
da ge zhe 	打個折	c=1 d=0 t=239737
da gong 	打工	c=21 d=0.440829 t=239737
da gong bei 	打工唄	c=1 d=5.16877e-266 t=239737
da gong ren 	打工人	c=3 d=4.45388e-15 t=239737
da gong si 	大公司	c=6 d=7.58302e-94 t=239737
da gou 	打勾	c=1 d=0 t=239737
da gu dong 	大股東	c=1 d=3.30281e-203 t=239737
da guan si 	打官司	c=5 d=3.35351e-147 t=239737
da gui mo 	大規模	c=7 d=1.51566e-10 t=239737
da guo 	打過	c=2 d=3.44343e-76 t=239737
da guo fan 	大鍋飯	c=2 d=1.48914e-67 t=239737
da guo lai 	打過來	c=1 d=8.19541e-42 t=239737
da guo nian 	大過年	c=1 d=0.063609 t=239737
da hai 	大海	c=1 d=5.33737e-85 t=239737
da hang 	大行	c=1 d=4.98251e-246 t=239737
da hang qing 	大行情	c=6 d=0 t=239737
da hao 	大好	c=1 d=2.25223e-287 t=239737
da hao 	打好	c=6 d=5.65837e-125 t=239737
da hao 	搭好	c=1 d=3.4214e-265 t=239737
da hong bao 	大紅包	c=1 d=0 t=239737
da hong shui 	大洪水	c=1 d=1.52218e-178 t=239737
da hu 	大戶	c=18 d=8.64068e-28 t=239737
da hu ren jia 	大戶人家	c=1 d=9.82171e-54 t=239737
da hu you 	大忽悠	c=1 d=0 t=239737
da hua 	大華	c=3 d=0 t=239737
da huan 	大環	c=1 d=2.49595e-143 t=239737
da huan jing 	大環境	c=10 d=2.49478e-255 t=239737
da huang feng 	大黃蜂	c=7 d=5.6214e-283 t=239737
da hui 	大會	c=2 d=4.2345e-09 t=239737
da ji 	打擊	c=4 d=4.21984e-27 t=239737
da ji bai 	大幾百	c=2 d=5.46708e-44 t=239737
da ji mu 	搭積木	c=1 d=0 t=239737
da jia 	大家	c=107 d=9.47717e-13 t=239737
da jia hao 	大家好	c=1 d=1.55009e-274 t=239737
da jian 	搭建	c=9 d=6.41266e-156 t=239737
da jiang 	DJI	c=10 d=1.93172e-187 t=239737
da jiang 	大獎	c=2 d=1.09609e-285 t=239737
da jiang you 	打醬油	c=3 d=2.22744e-10 t=239737
da jin 	大金	c=5 d=0 t=239737
da jiu dian 	大酒店	c=1 d=1.55319e-33 t=239737
da ju 	大局	c=3 d=7.79786e-104 t=239737
da ju guan 	大局观	c=3 d=7.95539e-104 t=239737
da ka 	大咖	c=1 d=1.1697e-285 t=239737
da ka 	打卡	c=6 d=0.103192 t=239737
da kai 	打開	c=20 d=4.08177e-18 t=239737
da kai da he 	大开大合	c=1 d=0 t=239737
da kai inboard 	打開Inboard	c=1 d=0 t=239737
da kao 	大考	c=2 d=5.78418e-154 t=239737
da ke hu 	大客戶	c=1 d=1.59822e-222 t=239737
da ke neng xing 	大可能性	c=1 d=0 t=239737
da keng 	大坑	c=10 d=0.251579 t=239737
da kong 	大孔	c=1 d=8.04655e-91 t=239737
da kuan 	大款	c=3 d=1.26616e-41 t=239737
da lang 	大浪	c=1 d=3.90581e-264 t=239737
da lao 	大佬	c=4 d=2.11254e-34 t=239737
da lao ban 	大老闆	c=2 d=2.98952e-207 t=239737
da li 	大力	c=1 d=4.69166e-68 t=239737
da li 	大理	c=3 d=0 t=239737
da li 	搭理	c=1 d=3.0414e-86 t=239737
da li shi 	大理石	c=2 d=0 t=239737
da lian 	大連	c=1 d=1.50893e-134 t=239737
da lian lu 	大連路	c=1 d=0 t=239737
da liang 	大梁	c=1 d=0 t=239737
da liang 	大量	c=16 d=2.77889e-24 t=239737
da liu 	大流	c=1 d=1.91216e-38 t=239737
da liu hai 	大劉海	c=1 d=0 t=239737
da long xia 	大龍蝦	c=1 d=3.68724e-263 t=239737
da lou 	大樓	c=1 d=6.06595e-61 t=239737
da lu 	大陸	c=28 d=1.30939e-83 t=239737
da luan 	打亂	c=1 d=0 t=239737
da ma 	大媽	c=1 d=0 t=239737
da ma 	大罵	c=1 d=1.38062e-206 t=239737
da ma 	大麻	c=1 d=7.96022e-23 t=239737
da ma 	打碼	c=2 d=1.06054e-15 t=239737
da mao xian 	大冒險	c=1 d=1.32629e-28 t=239737
da mao xian 	打毛線	c=1 d=3.87366e-255 t=239737
da mei sha 	大梅沙	c=4 d=0 t=239737
da mi 	大米	c=3 d=5.56276e-101 t=239737
da neng 	達能	c=1 d=1.03894e-67 t=239737
da niu 	大牛	c=1 d=0 t=239737
da pai 	大牌	c=1 d=0 t=239737
da pan 	大盤	c=1 d=5.01991e-187 t=239737
da peng 	大鵬	c=2 d=0 t=239737
da pi 	大批	c=3 d=8.47983e-62 t=239737
da pi da pi 	大批大批	c=1 d=8.52234e-61 t=239737
da pi liang 	大批量	c=2 d=6.11753e-43 t=239737
da ping 	大屏	c=1 d=1.28199e-187 t=239737
da ping 	打平	c=1 d=0 t=239737
da po 	打破	c=1 d=6.20134e-56 t=239737
da qi 	大棋	c=1 d=4.81488e-167 t=239737
da qi 	大氣	c=1 d=2.49348e-102 t=239737
da qi tong 	打氣筒	c=1 d=0 t=239737
da qi wan cheng 	大器晚成	c=1 d=8.84e-21 t=239737
da qian 	大錢	c=9 d=6.77518e-09 t=239737
da qian 	打錢	c=1 d=0 t=239737
da qian bao 	打錢包	c=1 d=0 t=239737
da qiang zi 	大強子	c=3 d=4.94796e-23 t=239737
da qing 	大清	c=4 d=2.6482e-75 t=239737
da que kou 	大缺口	c=1 d=0 t=239737
da qun 	大羣	c=1 d=2.5268e-258 t=239737
da rao 	打擾	c=1 d=0 t=239737
da ren 	大人	c=23 d=2.33599e-11 t=239737
da ren 	打人	c=1 d=4.36736e-137 t=239737
da sai 	大賽	c=1 d=6.07544e-50 t=239737
da sao 	打掃	c=6 d=2.35362e-70 t=239737
da sao wei sheng 	打掃衛生	c=1 d=7.74955e-266 t=239737
da sha 	大廈	c=17 d=1.69922e-06 t=239737
